timestamp,filename,seconds,dataRate,simTime,packetSize,numberOfUes,00:00 ? 08:00,08:00 ? 12:00,12:00 ? 17:00,17:00 ? 20:00,20:00 ? 00:00
Tue Aug 22 16:53:23 1995,/images/redbar.gif,60803,186.32,4,440,5,,,,,
Tue Aug 22 16:53:23 1995,/images/biglogo.gif,60803,348.38,1,80,7,,,,,
Tue Aug 22 16:53:23 1995,/images/blackbar.gif,60803,4.71,4,406,5,,,,,
Tue Aug 22 16:53:25 1995,/SDSC/Partners/vrml/software/browsers.html,60805,364.22,2,182,5,,,,,
Tue Aug 22 16:53:26 1995,/SDSC/Partners/vrml/Images/sphere_green.gif,60806,409.49,1,191,5,,,,,
Tue Aug 22 16:53:28 1995,/sdsc.html,60808,127.67,4,296,4,,,,,
Tue Aug 22 16:53:29 1995,/images/logo.gif,60809,280.91,1,95,6,,,,,
Tue Aug 22 16:53:36 1995,/wow/mexico/cancun/canmap.html,60816,134.37,1,98,12,,,,,
Tue Aug 22 16:53:38 1995,/wow/mexico/cancun/can_map.jpg,60818,240.62,2,484,3,,,,,
Tue Aug 22 16:53:58 1995,/SDSC/Partners/vrml/repos_software.html,60838,387.05,2,440,5,,,,,
Tue Aug 22 16:54:00 1995,/SDSC/Partners/vrml/Images/cube.gif,60840,70.32,2,151,15,,,,,
Tue Aug 22 16:54:00 1995,/SDSC/Partners/vrml/Images/cone.gif,60840,127.44,4,60,9,,,,,
Tue Aug 22 16:54:06 1995,/SDSC/Geninfo/Fun/Movies/uc.html,60846,347.83,3,341,13,,,,,
Tue Aug 22 16:54:08 1995,/SDSC/Partners/vrml/software/browsers.html,60848,364.22,2,182,11,,,,,
Tue Aug 22 16:54:10 1995,/SDSC/Partners/vrml/Images/sphere_green.gif,60850,409.49,1,191,2,,,,,
Tue Aug 22 16:54:10 1995,/SDSC/Geninfo/Fun/Stills/UC.gif,60850,403.84,2,491,12,,,,,
Tue Aug 22 16:54:23 1995,/SDSC/Partners/vrml/about.html,60863,335.77,1,87,9,,,,,
Tue Aug 22 16:54:26 1995,/SDSC/Partners/vrml/Images/red_dot.gif,60866,525.77,3,431,3,,,,,
Tue Aug 22 16:54:26 1995,/SDSC/Partners/vrml/Images/magenta_dot.gif,60866,519.36,4,210,10,,,,,
Tue Aug 22 16:54:26 1995,/SDSC/Partners/vrml/Images/cone.gif,60866,127.44,4,60,8,,,,,
Tue Aug 22 16:54:26 1995,/SDSC/Partners/vrml/Images/yellow_dot.gif,60866,585.47,1,377,15,,,,,
Tue Aug 22 16:54:27 1995,/SDSC/Partners/vrml/software/textures.html,60867,229.11,2,387,12,,,,,
Tue Aug 22 16:54:28 1995,/SDSC/Partners/vrml/repos_software.html,60868,387.05,2,440,15,,,,,
Tue Aug 22 16:54:31 1995,/wow/mexico/travl/guide.html,60871,410.05,4,317,8,,,,,
Tue Aug 22 16:54:31 1995,/SDSC/Partners/vrml/Images/cube.gif,60871,70.32,2,151,9,,,,,
Tue Aug 22 16:54:32 1995,/wow/mexico/buttons/winbarD.gif,60872,291.22,2,319,11,,,,,
Tue Aug 22 16:54:32 1995,/wow/mexico/travl/wbook1D.gif,60872,78.45,4,158,7,,,,,
Tue Aug 22 16:54:35 1995,/SDSC/Partners/vrml/Images/cone.gif,60875,127.44,4,60,4,,,,,
Tue Aug 22 16:54:37 1995,/vrml,60877,73.11,3,316,15,,,,,
Tue Aug 22 16:54:38 1995,/SDSC/Partners/vrml/Images/cube.gif,60878,70.32,2,151,2,,,,,
Tue Aug 22 16:54:39 1995,/SDSC/Partners/vrml/Images/vrml.banner.gif,60879,450.42,1,380,2,,,,,
Tue Aug 22 16:54:39 1995,/SDSC/Partners/vrml/Images/SDSClogo.gif,60879,534.53,3,323,13,,,,,
Tue Aug 22 16:54:42 1995,/,60882,233.89,4,430,1,,,,,
Tue Aug 22 16:54:44 1995,/SDSC/Partners/vrml/software/browsers.html,60884,364.22,2,182,9,,,,,
Tue Aug 22 16:54:46 1995,/vrml,60886,73.11,3,316,7,,,,,
Tue Aug 22 16:54:46 1995,/SDSC/Partners/vrml/repos_software.html,60886,387.05,2,440,10,,,,,
Tue Aug 22 16:54:48 1995,/SDSC/Partners/vrml/Images/cone.gif,60888,127.44,4,60,1,,,,,
Tue Aug 22 16:54:48 1995,/SDSC/Partners/vrml/Images/sphere_green.gif,60888,409.49,1,191,12,,,,,
Tue Aug 22 16:54:48 1995,/SDSC/Partners/vrml/Images/cube.gif,60888,70.32,2,151,6,,,,,
Tue Aug 22 16:54:48 1995,/SDSC/Partners/vrml/Images/SDSClogo.gif,60888,534.53,3,323,10,,,,,
Tue Aug 22 16:54:49 1995,/SDSC/Partners/vrml/software/browsers.html,60889,364.22,2,182,15,,,,,
Tue Aug 22 16:54:50 1995,/.cache,60890,169.79,3,286,5,,,,,
Tue Aug 22 16:54:51 1995,/SDSC/Partners/vrml/Images/sphere_green.gif,60891,409.49,1,191,14,,,,,
Tue Aug 22 16:54:58 1995,/SDSC/Partners/vrml/examples.html,60898,68.84,4,229,6,,,,,
Tue Aug 22 16:55:00 1995,/SDSC/Partners/vrml/Images/sphere_green.gif,60900,409.49,1,191,13,,,,,
Tue Aug 22 16:55:01 1995,/SDSC/Geninfo/copyright.txt,60901,280.35,1,198,7,,,,,
Tue Aug 22 16:55:02 1995,/SDSC/Partners/vrml/software/browsers.html,60902,364.22,2,182,8,,,,,
Tue Aug 22 16:55:02 1995,/Events/vrml_symposium,60902,284.39,3,406,14,,,,,
Tue Aug 22 16:55:03 1995,/Events/vrml95/red_dot.gif,60903,207.26,1,499,10,,,,,
Tue Aug 22 16:55:04 1995,/SDSC/Partners/vrml/Images/cone.gif,60904,127.44,4,60,4,,,,,
Tue Aug 22 16:55:05 1995,/SDSC/Partners/vrml/Images/sphere_green.gif,60905,409.49,1,191,6,,,,,
Tue Aug 22 16:55:07 1995,/,60907,233.89,4,430,13,,,,,
Tue Aug 22 16:55:09 1995,/images/redbar.gif,60909,186.32,4,440,15,,,,,
Tue Aug 22 16:55:09 1995,/SDSC/Partners/vrml/software/modelers.html,60909,4.75,2,261,15,,,,,
Tue Aug 22 16:55:09 1995,/SDSC/Partners/vrml/Images/sphere_green.gif,60909,409.49,1,191,7,,,,,
Tue Aug 22 16:55:09 1995,/images/iotw.gif,60909,392.72,4,64,6,,,,,
Tue Aug 22 16:55:09 1995,/images/blackbar.gif,60909,4.71,4,406,8,,,,,
Tue Aug 22 16:55:25 1995,/SDSC/Partners/vrml/software/browsers.html,60925,364.22,2,182,10,,,,,
Tue Aug 22 16:55:26 1995,/SDSC/Partners/vrml/Images/cone.gif,60926,127.44,4,60,1,,,,,
Tue Aug 22 16:55:26 1995,/SDSC/Partners/vrml/Images/cube.gif,60926,70.32,2,151,4,,,,,
Tue Aug 22 16:55:29 1995,/.cache,60929,169.79,3,286,11,,,,,
Tue Aug 22 16:55:32 1995,/SDSC/Partners/vrml/Images/sphere_green.gif,60932,409.49,1,191,4,,,,,
Tue Aug 22 16:55:42 1995,/SDSC/Partners/vrml/Images/sphere_green.gif,60942,409.49,1,191,12,,,,,
Tue Aug 22 16:55:43 1995,,60943,,,,15,,,,,
Tue Aug 22 16:55:43 1995,,60943,,,,3,,,,,
Tue Aug 22 16:55:44 1995,/SDSC/Geninfo/TheWorld,60944,415.1,4,154,9,,,,,
Tue Aug 22 16:55:52 1995,/vrml,60952,73.11,3,316,3,,,,,
Tue Aug 22 16:55:54 1995,/SDSC/Partners/vrml/Images/cone.gif,60954,127.44,4,60,2,,,,,
Tue Aug 22 16:55:54 1995,/SDSC/Partners/vrml/Images/SDSClogo.gif,60954,534.53,3,323,8,,,,,
Tue Aug 22 16:55:54 1995,/SDSC/Partners/vrml/Images/cube.gif,60954,70.32,2,151,6,,,,,
Tue Aug 22 16:56:01 1995,/SDSC/Partners/vrml/events.html,60961,304.71,1,127,7,,,,,
Tue Aug 22 16:56:05 1995,/wow/mexico/city/main.html,60965,157.77,4,333,12,,,,,
Tue Aug 22 16:56:06 1995,/wow/wow-mbos.gif,60966,330.22,4,89,15,,,,,
Tue Aug 22 16:56:06 1995,/wow/mexico/maps/mexmap2d.gif,60966,176.23,1,479,4,,,,,
Tue Aug 22 16:56:08 1995,/cgi-bin/imagemap.cgi,60968,509.15,3,465,12,,,,,
Tue Aug 22 16:56:09 1995,/pub_news.html,60969,128.41,3,449,2,,,,,
Tue Aug 22 16:56:11 1995,/images/pub_news.gif,60971,227.91,3,74,4,,,,,
Tue Aug 22 16:56:15 1995,/wow/mexico/beach/beach.html,60975,534.98,2,497,12,,,,,
Tue Aug 22 16:56:17 1995,/wow/wow-4.gif,60977,325.61,1,237,12,,,,,
Tue Aug 22 16:56:17 1995,/wow/mexico/resort/carypold.gif,60977,458.46,1,406,14,,,,,
Tue Aug 22 16:56:21 1995,/cgi-bin/imagemap.cgi,60981,509.15,3,465,1,,,,,
Tue Aug 22 16:56:23 1995,/vrml,60983,73.11,3,316,10,,,,,
Tue Aug 22 16:56:27 1995,/SDSC/Partners/vrml/Images/cone.gif,60987,127.44,4,60,1,,,,,
Tue Aug 22 16:56:27 1995,/SDSC/Partners/vrml/Images/vrml.banner.gif,60987,450.42,1,380,8,,,,,
Tue Aug 22 16:56:27 1995,/SDSC/Partners/vrml/Images/SDSClogo.gif,60987,534.53,3,323,13,,,,,
Tue Aug 22 16:56:27 1995,/SDSC/Partners/vrml/Images/cube.gif,60987,70.32,2,151,7,,,,,
Tue Aug 22 16:56:27 1995,/IOTW/iotw.html,60987,217.42,2,70,3,,,,,
Tue Aug 22 16:56:31 1995,/wow/mexico/resort/resort.html,60991,75.74,4,73,11,,,,,
Tue Aug 22 16:56:32 1995,/wow/mexico/resort/redb.gif,60992,252.78,1,85,15,,,,,
Tue Aug 22 16:56:32 1995,/wow/mexico/resort/gallery-2.jpg,60992,411.88,2,376,7,,,,,
Tue Aug 22 16:56:35 1995,,60995,,,,11,,,,,
Tue Aug 22 16:56:54 1995,/wow/mexico/posadas/main.html,61014,269.52,1,472,2,,,,,
Tue Aug 22 16:56:55 1995,/wow/mexico/posadas/redb.gif,61015,394.43,1,381,3,,,,,
Tue Aug 22 16:56:55 1995,/wow/mexico/posadas/psds-b.jpg,61015,320.45,3,386,14,,,,,
Tue Aug 22 16:56:55 1995,/wow/mexico/posadas/psds-9.jpg,61015,276.4,2,87,4,,,,,
Tue Aug 22 16:57:02 1995,,61022,,,,7,,,,,
Tue Aug 22 16:57:02 1995,,61022,,,,4,,,,,
Tue Aug 22 16:57:12 1995,,61032,,,,10,,,,,
Tue Aug 22 16:57:12 1995,,61032,,,,3,,,,,
Tue Aug 22 16:57:16 1995,/MetaScience/welcome.html,61036,386.8,4,213,15,,,,,
Tue Aug 22 16:57:25 1995,/ucsd.html,61045,246.99,4,264,11,,,,,
Tue Aug 22 16:57:27 1995,/images/logo.gif,61047,280.91,1,95,3,,,,,
Tue Aug 22 16:57:28 1995,/images/blackbar.gif,61048,4.71,4,406,14,,,,,
Tue Aug 22 16:57:29 1995,/images/redbar.gif,61049,186.32,4,440,6,,,,,
Tue Aug 22 16:57:40 1995,/wow/mexico/mexico1.html,61060,423.34,4,404,11,,,,,
Tue Aug 22 16:57:42 1995,/wow/cgi-bin/maps/tc-3.jpg,61062,235.04,3,211,6,,,,,
Tue Aug 22 16:57:45 1995,/SDSC/Partners/vrml/about.html,61065,335.77,1,87,4,,,,,
Tue Aug 22 16:57:46 1995,/SDSC/Geninfo/Internet,61066,125.48,1,405,10,,,,,
Tue Aug 22 16:57:48 1995,/SDSC/Partners/vrml/Images/magenta_dot.gif,61068,519.36,4,210,1,,,,,
Tue Aug 22 16:57:48 1995,/SDSC/Partners/vrml/Images/red_dot.gif,61068,525.77,3,431,14,,,,,
Tue Aug 22 16:57:48 1995,/SDSC/Partners/vrml/Images/yellow_dot.gif,61068,585.47,1,377,7,,,,,
Tue Aug 22 16:57:50 1995,/cgi-bin/imagemap.cgi,61070,509.15,3,465,9,,,,,
Tue Aug 22 16:57:52 1995,/SDSC/Geninfo/Internet/archaeology,61072,27.03,4,445,12,,,,,
Tue Aug 22 16:58:00 1995,/cgi-bin/imagemap.cgi,61080,509.15,3,465,9,,,,,
Tue Aug 22 16:58:01 1995,/wow/mexico/sport/sports.html,61081,381.07,2,339,1,,,,,
Tue Aug 22 16:58:03 1995,/wow/mexico/buttons/winbard.gif,61083,25.84,1,83,4,,,,,
Tue Aug 22 16:58:03 1995,/wow/cgi-bin/maps/sport_di.jpg,61083,266.49,1,184,1,,,,,
Tue Aug 22 16:58:07 1995,/CompSci/Xtal/ACA/Jobs/jobs.html,61087,322.69,4,118,12,,,,,
Tue Aug 22 16:58:09 1995,/CompSci/Xtal/images/ball-yellow.gif,61089,114.21,1,144,12,,,,,
Tue Aug 22 16:58:09 1995,/CompSci/Xtal/images/aca_logo.gif,61089,224.99,1,116,12,,,,,
Tue Aug 22 16:58:09 1995,/images/sdsc_logo.gif,61089,526.42,3,177,8,,,,,
Tue Aug 22 16:58:10 1995,/CompSci/Xtal/images/ball-green.gif,61090,348.94,3,64,15,,,,,
Tue Aug 22 16:58:11 1995,/CompSci/Xtal/images/ball-purple.gif,61091,398.13,4,321,3,,,,,
Tue Aug 22 16:58:24 1995,/cgi-bin/imagemap.cgi,61104,509.15,3,465,9,,,,,
Tue Aug 22 16:58:25 1995,/whatsnew.html,61105,489.81,2,100,5,,,,,
Tue Aug 22 16:58:26 1995,/images/whatsnewhead.gif,61106,133.92,1,358,11,,,,,
Tue Aug 22 16:58:34 1995,/vrml,61114,73.11,3,316,13,,,,,
Tue Aug 22 16:58:38 1995,/vrml,61118,73.11,3,316,11,,,,,
Tue Aug 22 16:58:40 1995,/SDSC/Partners/vrml/Images/cone.gif,61120,127.44,4,60,11,,,,,
Tue Aug 22 16:58:40 1995,/SDSC/Partners/vrml/Images/vrml.banner.gif,61120,450.42,1,380,15,,,,,
Tue Aug 22 16:58:42 1995,/SDSC/Partners/vrml/Images/SDSClogo.gif,61122,534.53,3,323,6,,,,,
Tue Aug 22 16:58:45 1995,/SDSC/Partners/vrml/Images/cube.gif,61125,70.32,2,151,8,,,,,
Tue Aug 22 16:58:48 1995,/SDSC/Partners/vrml/repos_software.html,61128,387.05,2,440,3,,,,,
Tue Aug 22 16:58:50 1995,/SDSC/Partners/vrml/repos_software.html,61130,387.05,2,440,8,,,,,
Tue Aug 22 16:58:52 1995,/SDSC/Partners/vrml/software/browsers.html,61132,364.22,2,182,12,,,,,
Tue Aug 22 16:58:53 1995,/SDSC/Partners/vrml/Images/sphere_green.gif,61133,409.49,1,191,2,,,,,
Tue Aug 22 16:58:55 1995,/SDSC/Partners/vrml/software/browsers.html,61135,364.22,2,182,1,,,,,
Tue Aug 22 16:58:57 1995,/SDSC/Partners/vrml/Images/sphere_green.gif,61137,409.49,1,191,4,,,,,
Tue Aug 22 16:59:00 1995,/vrml,61140,73.11,3,316,3,,,,,
Tue Aug 22 16:59:02 1995,/vrml,61142,73.11,3,316,15,,,,,
Tue Aug 22 16:59:03 1995,/SDSC/Partners/vrml/Images/vrml.banner.gif,61143,450.42,1,380,2,,,,,
Tue Aug 22 16:59:03 1995,/SDSC/Partners/vrml/Images/SDSClogo.gif,61143,534.53,3,323,5,,,,,
Tue Aug 22 16:59:04 1995,/SDSC/Partners/vrml/Images/cone.gif,61144,127.44,4,60,12,,,,,
Tue Aug 22 16:59:11 1995,/SDSC/Partners/vrml/Images/vrml.banner.gif,61151,450.42,1,380,7,,,,,
Tue Aug 22 16:59:13 1995,/SDSC/Partners/vrml/repos_software.html,61153,387.05,2,440,8,,,,,
Tue Aug 22 16:59:15 1995,,61155,,,,14,,,,,
Tue Aug 22 16:59:15 1995,,61155,,,,3,,,,,
Tue Aug 22 16:59:17 1995,/SDSC/Partners/vrml/software/develop_lib-vrml.html,61157,522.29,1,192,4,,,,,
Tue Aug 22 16:59:23 1995,/SDSC/Partners/vrml/Images/cone.gif,61163,127.44,4,60,2,,,,,
Tue Aug 22 16:59:28 1995,/SDSC/Partners/vrml/Images/cube.gif,61168,70.32,2,151,4,,,,,
Tue Aug 22 16:59:32 1995,,61172,,,,15,,,,,
Tue Aug 22 16:59:32 1995,,61172,,,,3,,,,,
Tue Aug 22 16:59:32 1995,/SDSC/Partners/vrml/Images/SDSClogo.gif,61172,534.53,3,323,11,,,,,
Tue Aug 22 16:59:46 1995,/SDSC/Partners/vrml/repos_software.html,61186,387.05,2,440,13,,,,,
Tue Aug 22 16:59:54 1995,/SDSC/Partners/vrml/software/browsers.html,61194,364.22,2,182,10,,,,,
Tue Aug 22 16:59:54 1995,/EnablingTech/InfoServers/HPDA.html,61194,501.12,1,181,9,,,,,
Tue Aug 22 17:00:06 1995,/SDSC/Partners/vrml/Images/sphere_green.gif,61206,409.49,1,191,5,,,,,
Tue Aug 22 17:00:42 1995,/vrml,61242,73.11,3,316,1,,,,,
Tue Aug 22 17:00:44 1995,/SDSC/Partners/vrml/Images/cone.gif,61244,127.44,4,60,2,,,,,
Tue Aug 22 17:00:44 1995,/SDSC/Partners/vrml/Images/cube.gif,61244,70.32,2,151,3,,,,,
Tue Aug 22 17:00:44 1995,/SDSC/Partners/vrml/Images/vrml.banner.gif,61244,450.42,1,380,2,,,,,
Tue Aug 22 17:00:45 1995,/SDSC/Partners/vrml/Images/SDSClogo.gif,61245,534.53,3,323,1,,,,,
Tue Aug 22 17:01:05 1995,/vrml,61265,73.11,3,316,2,,,,,
Tue Aug 22 17:01:12 1995,/SDSC/Partners/vrml/examples.html,61272,68.84,4,229,2,,,,,
Tue Aug 22 17:01:13 1995,/SDSC/Partners/vrml/Images/sphere_green.gif,61273,409.49,1,191,5,,,,,
Tue Aug 22 17:01:18 1995,/SDSC/Partners/vrml/Images/vrml.banner.gif,61278,450.42,1,380,2,,,,,
Tue Aug 22 17:01:20 1995,/SDSC/Partners/vrml/Images/cone.gif,61280,127.44,4,60,3,,,,,
Tue Aug 22 17:01:20 1995,/SDSC/Partners/vrml/Images/cube.gif,61280,70.32,2,151,2,,,,,
Tue Aug 22 17:01:22 1995,/surf/wave_report,61282,264.63,2,388,4,,,,,
Tue Aug 22 17:01:23 1995,/vrml,61283,73.11,3,316,5,,,,,
Tue Aug 22 17:01:25 1995,/SDSC/Partners/vrml/Images/vrml.banner.gif,61285,450.42,1,380,4,,,,,
Tue Aug 22 17:01:27 1995,/SDSC/Partners/vrml/Images/cone.gif,61287,127.44,4,60,4,,,,,
Tue Aug 22 17:01:28 1995,/SDSC/Partners/vrml/Images/cube.gif,61288,70.32,2,151,1,,,,,
Tue Aug 22 17:01:29 1995,/SDSC/Partners/vrml/Images/SDSClogo.gif,61289,534.53,3,323,1,,,,,
Tue Aug 22 17:01:31 1995,/SDSC/Partners/vrml/repos_software.html,61291,387.05,2,440,2,,,,,
Tue Aug 22 17:01:36 1995,/SDSC/Partners/vrml/software/browsers.html,61296,364.22,2,182,3,,,,,
Tue Aug 22 17:01:38 1995,/SDSC/Partners/vrml/Images/sphere_green.gif,61298,409.49,1,191,2,,,,,
Tue Aug 22 17:01:41 1995,/vrml,61301,73.11,3,316,3,,,,,
Tue Aug 22 17:01:43 1995,/ucsd.html,61303,246.99,4,264,5,,,,,
Tue Aug 22 17:01:45 1995,/images/logo.gif,61305,280.91,1,95,3,,,,,
Tue Aug 22 17:01:45 1995,/images/blackbar.gif,61305,4.71,4,406,5,,,,,
Tue Aug 22 17:01:45 1995,/SDSC/Partners/vrml/Images/vrml.banner.gif,61305,450.42,1,380,4,,,,,
Tue Aug 22 17:01:56 1995,/SDSC/Partners/vrml/Images/cone.gif,61316,127.44,4,60,3,,,,,
Tue Aug 22 17:01:58 1995,/vrml,61318,73.11,3,316,1,,,,,
Tue Aug 22 17:02:00 1995,/SDSC/Partners/vrml/Images/cube.gif,61320,70.32,2,151,1,,,,,
Tue Aug 22 17:02:02 1995,/SDSC/Partners/vrml/Images/SDSClogo.gif,61322,534.53,3,323,4,,,,,
Tue Aug 22 17:02:02 1995,/SDSC/Partners/vrml/Images/vrml.banner.gif,61322,450.42,1,380,1,,,,,
Tue Aug 22 17:02:04 1995,,61324,,,,1,,,,,
Tue Aug 22 17:02:04 1995,,61324,,,,1,,,,,
Tue Aug 22 17:02:06 1995,/SDSC/Partners/vrml/Images/cone.gif,61326,127.44,4,60,4,,,,,
Tue Aug 22 17:02:07 1995,/SDSC/Partners/vrml/examples.html,61327,68.84,4,229,5,,,,,
Tue Aug 22 17:02:09 1995,/SDSC/Partners/vrml/Images/cube.gif,61329,70.32,2,151,1,,,,,
Tue Aug 22 17:02:09 1995,/SDSC/Partners/vrml/Images/sphere_green.gif,61329,409.49,1,191,1,,,,,
Tue Aug 22 17:02:10 1995,/SDSC/Partners/vrml/examples.html,61330,68.84,4,229,1,,,,,
Tue Aug 22 17:02:20 1995,/SDSC/Partners/vrml/Images/SDSClogo.gif,61340,534.53,3,323,3,,,,,
Tue Aug 22 17:02:26 1995,/vrml,61346,73.11,3,316,5,,,,,
Tue Aug 22 17:02:28 1995,/SDSC/Partners/vrml/Images/vrml.banner.gif,61348,450.42,1,380,3,,,,,
Tue Aug 22 17:02:28 1995,/SDSC/Partners/vrml/Images/cone.gif,61348,127.44,4,60,4,,,,,
Tue Aug 22 17:02:31 1995,/SDSC/Partners/vrml/repos_software.html,61351,387.05,2,440,4,,,,,
Tue Aug 22 17:02:33 1995,/SDSC/Partners/vrml/software/browsers.html,61353,364.22,2,182,3,,,,,
Tue Aug 22 17:02:35 1995,/SDSC/Partners/vrml/Images/sphere_green.gif,61355,409.49,1,191,2,,,,,
Tue Aug 22 17:02:35 1995,/SDSC/Partners/vrml/examples.html,61355,68.84,4,229,2,,,,,
Tue Aug 22 17:02:40 1995,/SDSC/Partners/vrml/Images/sphere_green.gif,61360,409.49,1,191,2,,,,,
Tue Aug 22 17:02:47 1995,/wow/situr/bel-main.html,61367,463.55,1,267,1,,,,,
Tue Aug 22 17:02:51 1995,/wow/situr/belair-x.jpg,61371,378.42,2,157,2,,,,,
Tue Aug 22 17:02:53 1995,/SDSC/Partners/vrml/repos_software.html,61373,387.05,2,440,3,,,,,
Tue Aug 22 17:02:55 1995,/SDSC/Partners/vrml/Images/cone.gif,61375,127.44,4,60,2,,,,,
Tue Aug 22 17:02:55 1995,/SDSC/Partners/vrml/Images/cube.gif,61375,70.32,2,151,2,,,,,
Tue Aug 22 17:02:56 1995,/SDSC/Partners/vrml/Images/cone.gif,61376,127.44,4,60,3,,,,,
Tue Aug 22 17:02:57 1995,/EnablingTech/Visualization/vrml/tools/fract/julia1.wrl,61377,252.83,3,299,1,,,,,
Tue Aug 22 17:02:58 1995,/SDSC/Partners/vrml/Images/cube.gif,61378,70.32,2,151,5,,,,,
Tue Aug 22 17:03:17 1995,/SDSC/Partners/vrml/repos_software.html,61397,387.05,2,440,5,,,,,
Tue Aug 22 17:03:17 1995,/Home.html,61397,100.1,2,186,2,,,,,
Tue Aug 22 17:03:19 1995,/images/iotw.gif,61399,392.72,4,64,4,,,,,
Tue Aug 22 17:03:19 1995,/images/blackbar.gif,61399,4.71,4,406,4,,,,,
Tue Aug 22 17:03:19 1995,/images/biglogo.gif,61399,348.38,1,80,1,,,,,
Tue Aug 22 17:03:20 1995,/SDSC/Partners/vrml/software/develop_lib-vrml.html,61400,522.29,1,192,3,,,,,
Tue Aug 22 17:03:22 1995,/SDSC/Partners/vrml/software/browsers.html,61402,364.22,2,182,3,,,,,
Tue Aug 22 17:03:55 1995,/SDSC/Partners/vrml/software/modelers.html,61435,4.75,2,261,2,,,,,
Tue Aug 22 17:04:08 1995,/SDSC/Geninfo/SDarea/sdarea.html,61448,67.78,2,263,1,,,,,
Tue Aug 22 17:04:11 1995,/SDSC/Geninfo/SDarea/Images/sdareabar.GIF,61451,503.06,1,145,2,,,,,
Tue Aug 22 17:04:14 1995,/SDSC/Geninfo/SDarea/Images/sdarea.GIF,61454,139.28,3,226,4,,,,,
Tue Aug 22 17:04:27 1995,/vrml,61467,73.11,3,316,4,,,,,
Tue Aug 22 17:04:31 1995,/SDSC/Partners/vrml/Images/vrml.banner.gif,61471,450.42,1,380,2,,,,,
Tue Aug 22 17:04:34 1995,/surf/surfer_resources.html,61474,537.08,3,470,1,,,,,
Tue Aug 22 17:04:36 1995,/surf/Images/img0079.gif,61476,320.2,3,495,1,,,,,
Tue Aug 22 17:04:39 1995,/SDSC/Geninfo/SDarea/hotels.html,61479,57.49,3,92,2,,,,,
Tue Aug 22 17:04:42 1995,/SDSC/Geninfo/SDarea/Images/hotel.GIF,61482,485.1,3,250,2,,,,,
Tue Aug 22 17:04:45 1995,/SDSC/Partners/vrml/repos_software.html,61485,387.05,2,440,1,,,,,
Tue Aug 22 17:04:49 1995,/SDSC/Partners/vrml/Images/cone.gif,61489,127.44,4,60,4,,,,,
Tue Aug 22 17:04:54 1995,/SDSC/Partners/vrml/software/browsers.html,61494,364.22,2,182,2,,,,,
Tue Aug 22 17:05:03 1995,/SDSC/Partners/vrml/software/util.html,61503,529.4,1,97,2,,,,,
Tue Aug 22 17:05:06 1995,/SDSC/Partners/vrml/Images/cube.gif,61506,70.32,2,151,4,,,,,
Tue Aug 22 17:05:09 1995,/SDSC/Partners/vrml/Images/sphere_green.gif,61509,409.49,1,191,1,,,,,
Tue Aug 22 17:05:09 1995,/EnablingTech/Visualization/vrml/webview.html,61509,445.63,2,457,1,,,,,
Tue Aug 22 17:05:11 1995,/EnablingTech/Visualization/vrml/tools/webview/help/webview.gif,61511,400.6,2,314,4,,,,,
Tue Aug 22 17:05:12 1995,/SDSC/Partners/vrml/doc.html,61512,521.4,3,304,3,,,,,
Tue Aug 22 17:05:13 1995,/SDSC/Geninfo/Internet/books,61513,58.36,2,398,3,,,,,
Tue Aug 22 17:05:16 1995,/SDSC/Geninfo/Internet/books,61516,58.36,2,398,4,,,,,
Tue Aug 22 17:05:16 1995,/SDSC/Geninfo/Internet/books,61516,58.36,2,398,4,,,,,
Tue Aug 22 17:05:18 1995,/SDSC/Geninfo/Internet/books,61518,58.36,2,398,5,,,,,
Tue Aug 22 17:05:30 1995,/SC95,61530,350.65,3,381,2,,,,,
Tue Aug 22 17:05:32 1995,/SC95/Images/reddot_button.gif,61532,407.97,4,372,4,,,,,
Tue Aug 22 17:05:32 1995,/SC95/Images/stripe_button.gif,61532,296.5,2,408,2,,,,,
Tue Aug 22 17:05:34 1995,/SC95/Images/logo.gif,61534,217.35,1,187,4,,,,,
Tue Aug 22 17:05:34 1995,/SC95/Images/yellow_button.gif,61534,19.37,2,285,4,,,,,
Tue Aug 22 17:05:34 1995,/EnablingTech/Visualization/vrml/webview.html,61534,445.63,2,457,5,,,,,
Tue Aug 22 17:05:36 1995,/EnablingTech/Visualization/vrml/tools/webview/help/webview.gif,61536,400.6,2,314,5,,,,,
Tue Aug 22 17:05:37 1995,,61537,,,,1,,,,,
Tue Aug 22 17:05:37 1995,,61537,,,,3,,,,,
Tue Aug 22 17:05:51 1995,/SDSC/Geninfo/SDarea/restaurant.html,61551,70.67,2,148,3,,,,,
Tue Aug 22 17:05:53 1995,/SDSC/Geninfo/SDarea/Images/restaurant.GIF,61553,99.8,2,283,4,,,,,
Tue Aug 22 17:06:14 1995,/vrml,61574,73.11,3,316,3,,,,,
Tue Aug 22 17:06:17 1995,/SDSC/Partners/vrml/Images/vrml.banner.gif,61577,450.42,1,380,3,,,,,
Tue Aug 22 17:06:17 1995,/SDSC/Partners/vrml/Images/cube.gif,61577,70.32,2,151,4,,,,,
Tue Aug 22 17:06:17 1995,/SDSC/Partners/vrml/Images/cone.gif,61577,127.44,4,60,4,,,,,
